"idAlumno","tiempo"
14345,245
14346,130.7
14347,268.5
14348,192.5
14349,65.2
14350,226.7
14351,141.3
14352,117.9
14353,419.3
14354,228.6
14355,307.1
14356,232.5
14357,169.2
14358,222.1
14359,359.5
14360,162.4
14361,317.7
14362,560.2
14363,225.5
14364,284.4
14365,144
14366,245.1
14367,32.3
14368,151.6
14369,332.4
14370,267.7
14371,107.4
14372,266.7
14373,120.3
14374,189.7
14375,216.2
14376,72.5
14377,179.9
14378,174.1
14379,159.8
14380,260.2
14381,379.7
14382,340.8
14383,202.2
14384,236.8
14385,367.9
14386,221.9
14387,121
14388,188.1
14389,204.1
14390,161.7
14391,239.1
14392,211.4
14393,114.3
14394,230.2
14395,385.6
14396,439.9
14397,299.2
14398,155.7
14399,111.3
14400,226.5
14401,342.9
14402,331.1
14403,317.4
14404,197.5
14405,241.9
14406,155.1
14407,288.5
14408,406.5
14409,443.9
14410,301
14411,290.6
14412,408.9
14413,284.9
14414,207.8
14415,284.4
14416,161.1
14417,276.1
14418,282.3
14419,374.4
14420,314.8
14421,255.2
14422,119.4
14423,160.1
14424,138.8
14425,250
14426,419.7
14427,467.8
14428,264.5
14429,180.8
14430,229.1
14431,309.8
14432,452.1
14433,280.2
14434,105.1
14435,100
14436,186.5
14437,287.1
14438,75.5
14439,339
14440,69.4
14441,187.2
14442,251.9
14443,248
14444,286.4
14445,222.2
14446,306
14447,242
14448,360.1
14449,164
14450,85.6
14451,178.3
14452,165.7
14453,52.9
14454,188.6
14455,142.4
14456,335.2
14457,138.3
14458,215.7
14459,204.4
14460,113.8
14461,219.8
14462,205.3
14463,206.9
14464,188.9
14465,295.9
14466,122.3
14467,221.5
14468,152.6
14469,315
14470,124.6
14471,262.9
14472,186.8
14473,338.8
14474,188.6
14475,194.5
14476,367.8
14477,178.4
14478,174.1
14479,192.3
14480,242.8
14481,189.2
14482,228.2
14483,287.7
14484,213.8
14485,158
14486,259.5
14487,295.8
14488,296.3
14489,199.4
14490,131.6
14491,139.4
14492,323.5
14493,146
14494,115.8
14495,334.7
14496,205.5
14497,257.2
14498,188.6
14499,11.9
14500,272.3
14501,190.4
14502,231.7
14503,69.2
14504,373.6
14505,98.7
14506,196.7
14507,258.2
14508,256.3
14509,349.6
14510,236.9
14511,360.3
14512,304.1
14513,299.4
14514,248.4
14515,204.2
14516,75.7
14517,141.4
14518,110.6
14519,243
14520,338.3
14521,240
14522,162.9
14523,136.6
14524,373.6
14525,49.6
14526,283.4
14527,359.9
14528,251.1
14529,123
14530,323
14531,248.3
14532,287.2
14533,300.5
14534,423
14535,251.5
14536,222.9
14537,334.3
14538,329.3
14539,325.5
14540,148.1
14541,260.5
14542,148.7
14543,341.2
14544,275.8
14545,239.1
14546,272.8
14547,338.1
14548,32.4
14549,223.2
14550,356.5
14551,183.7
14552,269.3
14553,354.9
14554,254.5
14555,90.8
14556,302.2
14557,144
14558,203.6
14559,143.4
14560,234.6
14561,204
14562,244.4
14563,401.9
14564,131.1
14565,452.7
14566,387.5
14567,113.3
14568,188.1
14569,293
14570,258.3
14571,282.4
14572,376.2
14573,235.3
14574,25.4
14575,351.8
14576,211.3
14577,227.5
14578,340.9
14579,315.2
14580,344.9
14581,229.5
14582,285.9
14583,262
14584,171.1
14585,229.7
14586,297.5
14587,495.9
14588,355.9
14589,432.1
14590,254.1
14591,168.4
14592,392.5
14593,170.6
14594,386.2
14595,255.3
14596,183
14597,266.9
14598,108.6
14599,358.3
14600,253.3
14601,468.4
14602,188
14603,268.1
14604,86
14605,59.6
14606,222.5
14607,285.7
14608,78.1
14609,276.4
14610,0
14611,204.4
14612,220
14613,158.9
14614,364.3
14615,264.1
14616,179.4
14617,78.5
14618,405
14619,298.4
14620,399.5
14621,337.2
14622,281.3
14623,150.7
14624,272.6
14625,269.4
14626,139
14627,416.1
14628,121.7
14629,228.3
14630,206
14631,70.7
14632,319.6
14633,292.5
14634,347.4
14635,93.2
14636,366.9
14637,254.4
14638,316.3
14639,461.2
14640,248.9
14641,389.1
14642,379.9
14643,209.2
14644,308.2
14645,235.7
14646,203.9
14647,364.7
14648,274.6
14649,289.8
14650,189.8
14651,175.9
14652,201.4
14653,337.4
14654,269.7
14655,178.5
14656,246.8
14657,233.6
14658,230.4
14659,348.7
14660,234.2
14661,112.5
14662,282.1
14663,207.8
14664,245.5
14665,151.8
14666,110
14667,235.3
14668,345.5
14669,441.1
14670,333.9
14671,330.6
14672,244.2
14673,298.9
14674,209
14675,493.7
14676,197.8
14677,101.6
14678,187.6
14679,176.4
14680,117.4
14681,160
14682,569.8
14683,163.5
14684,247
14685,325.2
14686,218.6
14687,252.2
14688,111.5
14689,178.8
14690,207.9
14691,184.9
14692,229.5
14693,275.8
14694,370.4
14695,354.2
14696,231.5
14697,431.2
14698,376.2
14699,111.2
14700,192.7
14701,193.3
14702,261.7
14703,314
14704,306.2
14705,313.5
14706,154.1
14707,289.9
14708,227.9
14709,335.8
14710,207.7
14711,84
14712,137.3
14713,293.6
14714,421.3
14715,236
14716,151.8
14717,274.2
14718,350.1
14719,259.3
14720,168
14721,394.5
14722,275.9
14723,303.9
14724,361.4
14725,196.5
14726,88
14727,357.4
14728,117.5
14729,349.1
14730,220.2
14731,204.7
14732,285.9
14733,191.5
14734,299.5
14735,90.4
14736,394.7
14737,209
14738,285.8
14739,330.8
14740,163.2
14741,386.6
14742,236
14743,108
14744,507.8
14745,150.3
14746,174.4
14747,342.7
14748,259
14749,325.4
14750,127.5
14751,410.4
14752,178.2
14753,113.7
14754,289.4
14755,352.5
14756,89.1
14757,358.5
14758,115.4
14759,56.6
14760,140.5
14761,407.3
14762,465.3
14763,40.1
14764,163.7
14765,173.1
14766,323.1
14767,241.1
14768,190.7
14769,169.4
14770,131.1
14771,162
14772,256.8
14773,381.3
14774,282.1
14775,299.7
14776,179.3
14777,286.6
14778,120.6
14779,139.1
14780,73
14781,231
14782,269.6
14783,233.8
14784,211.3
14785,272.7
14786,97.7
14787,274.6
14788,445.5
14789,409.9
14790,187.4
14791,147
14792,0
14793,221.9
14794,164.4
14795,382.6
14796,473.8
14797,92.3
14798,314.5
14799,157
14800,376.4
14801,145.8
14802,144.7
14803,300.7
14804,226.2
14805,139.6
14806,394
14807,192.2
14808,100.3
14809,169.6
14810,138.4
14811,226
14812,31.3
14813,264.1
14814,68.6
14815,258.3
14816,168.3
14817,149.1
14818,33.9
14819,301.4
14820,196.9
14821,511.5
14822,255.7
14823,118.1
14824,199.1
14825,148.6
14826,431.4
14827,49.8
14828,297.6
14829,310.6
14830,213.6
14831,346.3
14832,165.1
14833,246.1
14834,275.9
14835,236.2
14836,297.5
14837,131.6
14838,251.1
14839,317.1
14840,143.8
14841,259.1
14842,188.8
14843,135.1
14844,47.8
14845,252.6
14846,150.1
14847,261.4
14848,264
14849,333
14850,348.8
14851,399.1
14852,296.1
14853,117.3
14854,134.6
14855,211.1
14856,127
14857,114.7
14858,167.2
14859,276.4
14860,235.1
14861,303.5
14862,251.5
14863,147.3
14864,196.1
14865,170.6
14866,328.3
14867,198.2
14868,346
14869,252.2
14870,198.8
14871,312.1
14872,367.8
14873,184.6
14874,166.4
14875,282.4
14876,266.3
14877,212.6
14878,179.4
14879,259.1
14880,250.3
14881,278.3
14882,338.5
14883,332.9
14884,189.5
14885,308.6
14886,156.3
14887,256.2
14888,274.4
14889,161.4
14890,151.5
14891,166.2
14892,300.8
14893,177.7
14894,193.6
14895,367.1
14896,231.1
14897,272.2
14898,62.4
14899,159.4
14900,266.5
14901,151.3
14902,68.3
14903,139.8
14904,243.7
14905,137.5
14906,93.8
14907,281.1
14908,211.2
14909,268.6
14910,235.2
14911,313.4
14912,300.8
14913,266.5
14914,174.4
14915,132.8
14916,272
14917,190.4
14918,166.2
14919,300.9
14920,168.3
14921,165
14922,330.8
14923,163.6
14924,34.3
14925,367.8
14926,221.8
14927,266.5
14928,193.4
14929,221.7
14930,167
14931,116.4
14932,340.7
14933,273.8
14934,113.3
14935,321.6
14936,206.4
14937,290
14938,364.4
14939,0
14940,188.4
14941,277.8
14942,140.9
14943,310.4
14944,267.3
14945,306.2
14946,229.7
14947,335.2
14948,317.1
14949,176.1
14950,204.6
14951,379.9
14952,336.7
14953,175.7
14954,414.8
14955,146.2
14956,351.2
14957,225.4
14958,63.8
14959,426.2
14960,264.5
14961,317.2
14962,241.1
14963,222.8
14964,279.3
14965,342.2
14966,350.1
14967,173.5
14968,158.6
14969,297.4
14970,387.2
14971,499.5
14972,155.3
14973,135.5
14974,334.5
14975,394.2
14976,379
14977,200.4
14978,158.8
14979,90.8
14980,311.9
14981,360.1
14982,382.1
14983,242.7
14984,215.2
14985,302.5
14986,242
14987,439.5
14988,274.1
14989,154.1
14990,259.3
14991,445.2
14992,437.2
14993,243
14994,217.2
14995,171
14996,225.6
14997,191.5
14998,170.5
14999,65.6
15000,245.3
15001,408.6
15002,348.9
15003,117
15004,217.7
15005,238.3
15006,389.2
15007,323.7
15008,113.3
15009,284.1
15010,87
15011,85.9
15012,312.7
15013,168.8
15014,312.2
15015,259.3
15016,205.2
15017,204.5
15018,245.3
15019,259.3
15020,199.5
15021,161.4
15022,268.1
15023,250.8
15024,171.1
15025,401.8
15026,387.6
15027,235.9
15028,282.7
15029,320.7
15030,323.7
15031,295.4
15032,439.9
15033,241.9
15034,182
15035,393.1
15036,94.6
15037,186.5
15038,217.5
15039,303.6
15040,201
15041,148.8
15042,105.8
15043,250.7
15044,115.8
15045,199.4
15046,137.4
15047,164
15048,315.2
15049,324.1
15050,70.7
15051,278.4
15052,319.7
15053,245.1
15054,299.2
15055,273.5
15056,160
15057,229.1
15058,134
15059,261.6
15060,86.5
15061,124
15062,132.1
15063,331.7
15064,189.4
15065,276.2
15066,194.8
15067,355.5
15068,284.1
15069,219.8
15070,184.5
15071,301
15072,441.4
15073,354.9
15074,54.4
15075,171.5
15076,257.1
15077,137.2
15078,167.3
15079,189.7
15080,328
15081,365.1
15082,417.5
15083,203.2
15084,394.8
15085,212.9
15086,262.1
15087,299
15088,331.7
15089,299.5
15090,286.6
15091,251.4
15092,329.6
15093,250
15094,339.2
15095,233.6
15096,252
15097,279.4
15098,141.9
15099,218.3
15100,424
15101,16.5
15102,273.8
15103,272.9
15104,204
15105,250.3
15106,232.8
15107,312.6
15108,359.6
15109,195.6
15110,301
15111,352.2
15112,128.4
15113,187.5
15114,146.6
15115,212.7
15116,292.3
15117,306.1
15118,130.2
15119,213.5
15120,164
15121,278.1
15122,198.3
15123,215.1
15124,255.4
15125,231.6
15126,137.5
15127,291.7
15128,375.6
15129,81.9
15130,227.3
15131,260.8
15132,336.3
15133,19.2
15134,334.2
15135,232.3
15136,251.8
15137,290.9
15138,231.8
15139,167.9
15140,307.9
15141,260.3
15142,110.9
15143,142.8
15144,178.3
15145,512.4
15146,420
15147,413.1
15148,45.9
15149,387.5
15150,116.6
15151,227.5
15152,230.7
15153,385.7
15154,312.1
15155,264.1
15156,129.4
15157,147.3
15158,165.1
15159,271.7
15160,184.9
15161,326.3
15162,297.7
15163,167.6
15164,42.4
15165,235.1
15166,166.1
15167,99.1
15168,200.4
15169,299.1
15170,317.3
15171,202.6
15172,366.9
15173,222.3
15174,397.8
15175,203.5
15176,158.2
15177,205.6
15178,152.3
15179,320.3
15180,281.9
15181,272.9
15182,324.1
15183,116.3
15184,286.7
15185,434
15186,464.3
15187,304
15188,375.1
15189,250.1
15190,238.7
15191,218.7
15192,358.3
15193,386.5
15194,155.2
15195,189.6
15196,250.2
15197,289.6
15198,131.5
15199,340.1
15200,286.7
15201,216.2
15202,307.1
15203,183.9
15204,323.4
15205,333.5
15206,167
15207,321.1
15208,300.2
15209,161.5
15210,280.6
15211,249.1
15212,83.7
15213,213.8
15214,388.5
15215,89.9
15216,206.7
15217,206.9
15218,364.6
15219,64
15220,162.3
15221,224.5
15222,131
15223,288.1
15224,362.8
15225,324.2
15226,145
15227,246.3
15228,222.9
15229,289.4
15230,264.2
15231,341.7
15232,0
15233,364.8
15234,148.5
15235,243.6
15236,138.2
15237,185.6
15238,207.5
15239,57
15240,260.1
15241,328.9
15242,223.9
15243,216.6
15244,254.7
15245,192.1
15246,100.9
15247,99.2
15248,206
15249,295.6
15250,230.1
15251,172.4
15252,196.9
15253,220
15254,238.4
15255,262.5
15256,306.1
15257,289.2
15258,276.7
15259,237.3
15260,274.7
15261,124.7
15262,350.9
15263,229
15264,277.7
15265,314.7
15266,287.7
15267,342.8
15268,84
15269,331.9
15270,355.9
15271,132
15272,296
15273,204.1
15274,369.8
15275,163.1
15276,287.7
15277,229.6
15278,300
15279,229.2
15280,291.6
15281,74.2
15282,46.2
15283,322.3
15284,379.9
15285,234.3
15286,342.7
15287,0
15288,328
15289,117
15290,83.4
15291,201.2
15292,320.2
15293,305.8
15294,250.7
15295,179.9
15296,53.5
15297,398.2
15298,320.7
15299,226.3
15300,194
15301,269
15302,411.2
15303,184.1
15304,281.7
15305,309.1
15306,255.1
15307,153.9
15308,273.1
15309,206.8
15310,278.2
15311,315.2
15312,292.6
15313,275.7
15314,162.7
15315,232.8
15316,185.7
15317,239.6
15318,134.9
15319,222.3
15320,261.2
15321,273.1
15322,233.6
15323,244.9
15324,63.5
15325,320.5
15326,185.6
15327,206.8
15328,34.7
15329,243.3
15330,264.5
15331,133.5
15332,265.5
15333,334.7
15334,232.3
15335,343.4
15336,334.6
15337,267.2
15338,279
15339,320.8
15340,192.1
15341,208.6
15342,168.7
15343,134.9
15344,201.2
15345,218.7
15346,199.3
15347,158.7
15348,319.3
15349,123.6
15350,220.2
15351,113.4
15352,256.7
15353,184.5
15354,224.3
15355,269.2
15356,274
15357,164.5
15358,235.7
15359,275.2
15360,159.7
15361,153.8
15362,311.9
15363,85.2
15364,85.3
15365,263.3
15366,121.5
15367,368.1
15368,148
15369,54.3
15370,222.2
15371,170.2
15372,219.6
15373,179.1
15374,337.4
15375,180.8
15376,359.3
15377,261.9
15378,370.5
15379,222.2
15380,239.1
15381,296
15382,298.5
15383,464
15384,188.7
15385,148.2
15386,457.3
15387,218.6
15388,155.1
15389,364.5
15390,0
15391,319.1
15392,267.8
15393,208.5
15394,289.7
15395,220.4
15396,288.7
15397,410.9
15398,301.3
15399,145.5
15400,217.4
15401,163.4
15402,255.4
15403,166.7
15404,295.8
15405,308.5
15406,6.6
15407,360.9
15408,338
15409,278.1
15410,182.8
15411,161.6
15412,258.4
15413,357.7
15414,310.2
15415,254.7
15416,208.9
15417,170.8
15418,253.5
15419,222.4
15420,124.4
15421,289.9
15422,258.3
15423,224.1
15424,149.8
15425,214.3
15426,326.8
15427,308.8
15428,196.8
15429,149.2
15430,297
15431,281.5
15432,242.6
15433,248.3
15434,191.3
15435,128.5
15436,130.9
15437,122.7
15438,307.7
15439,378.7
15440,256.8
15441,348.3
15442,298
15443,339.6
15444,74.1
15445,151
15446,150.1
15447,233.9
15448,56.2
15449,186.1
15450,197
15451,267.4
15452,272.9
15453,308.8
15454,123.2
15455,216.7
15456,366.3
15457,352.9
15458,240.4
15459,188.1
15460,68.2
15461,286.5
15462,289.2
15463,227.3
15464,233.1
15465,198.2
15466,214.7
15467,416.9
15468,228.2
15469,259.9
15470,128.5
15471,361.2
15472,280.3
15473,475.2
15474,370.6
15475,179.5
15476,188.6
15477,212.6
15478,162
15479,225.8
15480,258.5
15481,343
15482,218.4
15483,327.5
15484,227.1
15485,106.8
15486,195.8
15487,138.7
15488,246.6
15489,264.1
15490,208.8
15491,232
15492,267.5
15493,122.7
15494,455.1
15495,250.6
15496,277.6
15497,157.2
15498,297.4
15499,112.2
15500,143.1
15501,272.8
15502,158.9
15503,258.2
15504,413.2
15505,197
15506,355.9
15507,185
15508,300.9
15509,243.8
15510,128.5
15511,286.9
15512,100.7
15513,227.2
15514,174.8
15515,336.9
15516,235.8
15517,273.2
15518,327.5
15519,307.7
15520,97.2
15521,269
15522,206.5
15523,295.4
15524,158.2
15525,277.7
15526,341.3
15527,264.4
15528,449.4
15529,455.8
15530,183.2
15531,449.3
15532,179.7
15533,354.1
15534,44
15535,291
15536,227.9
15537,199.9
15538,128.7
15539,155
15540,208.5
15541,281.7
15542,359.7
15543,281.9
15544,330.1
15545,246
15546,369.2
15547,246.5
15548,218
15549,0
15550,97.9
15551,360.4
15552,39.9
15553,218.9
15554,339.7
15555,313.6
15556,228.6
15557,162.1
15558,130.2
15559,78.6
15560,257.1
15561,413
15562,281.5
15563,310.3
15564,245.3
15565,125
15566,508.4
15567,267.1
15568,336
15569,112.9
15570,284.5
15571,282.2
15572,378.4
15573,217.7
15574,5.9
15575,290.4
15576,127.9
15577,264.4
15578,208.1
15579,245.9
15580,164.1
15581,259
15582,177.4
15583,329.8
15584,266.5
15585,218.2
15586,191.5
15587,268.7
15588,176.5
15589,189.2
15590,338.1
15591,265.7
15592,496.1
15593,194.1
15594,245.5
15595,183.5
15596,1.6
15597,468.9
15598,369.2
15599,81.1
15600,251.3
15601,102.3
15602,183.5
15603,260.1
15604,346.1
15605,200.9
15606,241.5
15607,403.1
15608,69.8
15609,384.8
15610,239.3
15611,277.8
15612,225.7
15613,106.5
15614,134
15615,269.6
15616,370.9
15617,170.3
15618,231.1
15619,410.5
15620,381.6
15621,263.1
15622,165.4
15623,166.6
15624,417.7
15625,328.3
15626,265.4
15627,220
15628,204.2
15629,486.7
15630,146.6
15631,208.5
15632,380.7
15633,233.6
15634,195.6
15635,293.3
15636,231.3
15637,253.3
15638,141.7
15639,244.8
15640,323.5
15641,96.5
15642,312.6
15643,269.9
15644,190.4
15645,207.6
15646,112.5
15647,131.8
15648,280.7
15649,171.5
15650,188
15651,301.9
15652,286.8
15653,237.5
15654,145.9
15655,41.5
15656,179
15657,245
15658,218.8
15659,292.7
15660,179.7
15661,331
15662,187.7
15663,282.5
15664,207.7
15665,214.6
15666,478
15667,308
15668,213.5
15669,234.1
15670,353.4
15671,210
15672,340.5
15673,27.8
15674,245.1
15675,262.2
15676,220
15677,150.4
15678,198.5
15679,169.6
15680,207
15681,46
15682,195.5
15683,230.7
15684,146.8
15685,38.3
15686,345.2
15687,187
15688,339.8
15689,117.9
15690,371.2
15691,368.6
15692,143.9
15693,306.3
15694,239.8
15695,275.3
15696,84.1
15697,268.9
15698,307.7
15699,167.1
15700,334.1
15701,418.7
15702,143.6
15703,365.8
15704,345.3
15705,207.3
15706,222.7
15707,130.4
15708,338.7
15709,118.6
15710,236.9
15711,360.8
15712,433.2
15713,348.6
15714,245.6
15715,172
15716,319.9
15717,255
15718,198.1
15719,230.7
15720,316.3
15721,255.7
15722,376.6
15723,210.8
15724,260.6
15725,71.2
15726,73.8
15727,253.7
15728,309.8
15729,363.6
15730,339.3
15731,272.4
15732,261.4
15733,365.5
15734,168
15735,180.7
15736,223.6
15737,306.9
15738,195.6
15739,275.9
15740,290.6
15741,213.9
15742,224.4
15743,315.2
15744,263.4
15745,178.4
15746,336.3
15747,117.4
15748,180.9
15749,179.2
15750,291.6
15751,87.6
15752,382.9
15753,238.9
15754,210.4
15755,117.7
15756,367.2
15757,505.6
15758,244.5
15759,219.3
15760,193.8
15761,332.5
15762,108.7
15763,352.3
15764,177.2
15765,279
15766,305
15767,148.4
15768,41.9
15769,145
15770,175
15771,133.1
15772,179.4
15773,193.3
15774,374.2
15775,200
15776,40.7
15777,231.5
15778,355.2
15779,135.6
15780,279.1
15781,100.4
15782,274.5
15783,185.7
15784,387.4
15785,266.2
15786,294
15787,233.6
15788,249.2
15789,409.5
15790,294.6
15791,240
15792,277.7
15793,369.3
15794,419.2
15795,207
15796,398.2
15797,168.5
15798,237.1
15799,268.5
15800,6.1
15801,359.2
15802,184.3
15803,419.4
15804,269.2
15805,9
15806,185.3
15807,214.6
15808,508.5
15809,432.2
15810,219.4
15811,243.1
15812,200.6
15813,267.9
15814,423.2
15815,232.6
15816,411.3
15817,118.4
15818,228.5
15819,254.9
15820,285.7
15821,52.1
15822,185
15823,136.6
15824,333.9
15825,212.5
15826,191.1
15827,355.9
15828,184
15829,208
15830,262.8
15831,369.9
15832,269.5
15833,299
15834,455.7
15835,350.6
15836,240.7
15837,222.3
15838,326.1
15839,225.9
15840,270.2
15841,156.2
15842,164.1
15843,254.4
15844,310.9
15845,289.5
15846,231.6
15847,192.5
15848,131.3
15849,236.5
15850,83.2
15851,271.9
15852,219.7
15853,119.9
15854,377.5
15855,271.9
15856,338
15857,151.6
15858,78.1
15859,57.1
15860,379.7
15861,187
15862,230.2
15863,203.7
15864,227.3
15865,389.4
15866,328.6
15867,204.5
15868,275.3
15869,61.1
15870,228.9
15871,188.2
15872,196.7
15873,260
15874,220.9
15875,268.6
15876,243.1
15877,75.8
15878,155.4
15879,196.3
15880,72.4
15881,206.4
15882,25.4
15883,287.9
15884,114.8
15885,195.6
15886,180.9
15887,374.2
15888,184.2
15889,243.4
15890,173.3
15891,507.6
15892,108.1
15893,302.6
15894,409.8
15895,276
15896,175
15897,166.6
15898,267.6
15899,198.1
15900,132.3
15901,242.9
15902,340.4
15903,261.1
15904,292.6
15905,45
15906,348.7
15907,371.5
15908,409.8
15909,183
15910,287.8
15911,281.4
15912,0
15913,244.4
15914,219.6
15915,205.7
15916,0
15917,162.6
15918,43.5
15919,318.6
15920,21.3
15921,178.7
15922,205.4
15923,278.5
15924,244.9
15925,398
15926,106.1
15927,224
15928,255.8
15929,388.8
15930,222.6
15931,204.6
15932,117.4
15933,235.2
15934,385.9
15935,256.2
15936,275.1
15937,118.1
15938,268.1
15939,218.5
15940,170.3
15941,178.3
15942,112.7
15943,545.4
15944,194.2
15945,403.2
15946,80.2
15947,320.3
15948,424.1
15949,208.4
15950,219.6
15951,150.3
15952,268
15953,125.7
15954,189
15955,216.7
15956,408.8
15957,131.4
15958,71.4
15959,192.5
15960,285.9
15961,133.6
15962,305.8
15963,282.3
15964,145.3
15965,126.7
15966,228.2
15967,157.1
15968,323.5
15969,0
15970,190.8
15971,332.5
15972,265.7
15973,62.1
15974,230
15975,337.9
15976,126.8
15977,331.8
15978,340.5
15979,395.1
15980,0
15981,0
15982,335.4
15983,324.4
15984,130.5
15985,52.7
15986,206
15987,190.9
15988,260.8
15989,345.1
15990,93.8
15991,321.3
15992,301.3
15993,245.2
15994,329.1
15995,362.7
15996,324.5
15997,64.1
15998,356.7
15999,221.9
16000,320.7
16001,204.4
16002,276.2
16003,276.1
16004,234.7
16005,496.9
16006,190.8
16007,81.1
16008,112.4
16009,114.2
16010,335.8
16011,285.3
16012,441.8
16013,457.3
16014,0
16015,231.9
16016,182.6
16017,242.2
16018,267.5
16019,261.9
16020,250.9
16021,148.4
16022,148.2
16023,286.8
16024,341.7
16025,235.3
16026,81.5
16027,183.6
16028,320.8
16029,21.1
16030,287.8
16031,303.3
16032,293.2
16033,318.3
16034,190.6
16035,266.7
16036,207.1
16037,260.7
16038,190.1
16039,104.2
16040,307.8
16041,66.6
16042,179.2
16043,341.7
16044,294.2
16045,262.5
16046,163.1
16047,138.1
16048,274.1
16049,162.2
16050,234.2
16051,41.3
16052,374.5
16053,293.9
16054,197.3
16055,185.1
16056,100.2
16057,81.3
16058,385.6
16059,450.5
16060,298.1
16061,252
16062,96.5
16063,276.8
16064,153.5
16065,186.5
16066,273.7
16067,167.2
16068,141.8
16069,285.8
16070,220.1
16071,210.4
16072,276.7
16073,337.3
16074,305.1
16075,197.8
16076,99.4
16077,442.3
16078,350.7
16079,89.2
16080,369.7
16081,44.2
16082,241
16083,363
16084,114.6
16085,283.5
16086,183.2
16087,216
16088,192.4
16089,241.4
16090,362.9
16091,192.5
16092,157.9
16093,266.6
16094,141.3
16095,198.8
16096,271.7
16097,259.5
16098,345.8
16099,156.2
16100,299.9
16101,420.7
16102,328
16103,284.2
16104,250.9
16105,326.2
16106,320.7
16107,342.9
16108,196.1
16109,220.5
16110,145.4
16111,306.7
16112,338.6
16113,589.4
16114,90.2
16115,198.2
16116,312.4
16117,403.4
16118,262
16119,359.7
16120,198.8
16121,273.9
16122,297.6
16123,239.2
16124,230.3
16125,236.6
16126,337
16127,271.3
16128,418.5
16129,362.5
16130,268.3
16131,154
16132,276
16133,238.4
16134,183.4
16135,263.1
16136,319.6
16137,326.9
16138,323.9
16139,243.2
16140,273.4
16141,223.4
16142,448.7
16143,388.5
16144,261
16145,114.4
16146,231.6
16147,307.9
16148,257
16149,195.3
16150,93
16151,198.8
16152,281.9
16153,110.9
16154,216
16155,349.7
16156,75.1
16157,250
16158,353.9
16159,175.4
16160,314
16161,231.2
16162,301.2
16163,172.3
16164,249.3
16165,164.3
16166,77.6
16167,202.6
16168,181.2
16169,256.1
16170,415.2
16171,265.5
16172,160.5
16173,401
16174,418.2
16175,217.5
16176,262.9
16177,365.4
16178,182.5
16179,234.9
16180,54.7
16181,260.8
16182,323.9
16183,252.2
16184,194.1
16185,160
16186,355.3
16187,240.6
16188,304.6
16189,285
16190,450.6
16191,345.7
16192,285.7
16193,220.3
16194,210.7
16195,272.3
16196,302.3
16197,89.8
16198,76.5
16199,174.7
16200,170
16201,115.5
16202,313.2
16203,327.9
16204,270.6
16205,262.4
16206,193.2
16207,66.7
16208,99.5
16209,112.8
16210,336.2
16211,229.5
16212,247.4
16213,324
16214,365.4
16215,234.3
16216,240.6
16217,200.1
16218,398.4
16219,66.9
16220,202
16221,42.7
16222,275.5
16223,353.2
16224,430.6
16225,182.6
16226,208
16227,305.4
16228,121.1
16229,200.8
16230,169.1
16231,61
16232,242.9
16233,492.1
16234,197.3
16235,454.6
16236,390.8
16237,191
16238,310
16239,282.5
16240,196.2
16241,102.5
16242,393.4
16243,268.2
16244,247
16245,206.7
16246,137.3
16247,264.7
16248,135.8
16249,279
16250,381.2
16251,276.7
16252,355.5
16253,398.7
16254,317.7
16255,351.9
16256,316.8
16257,215
16258,144.6
16259,206.3
16260,143.6
16261,365.7
16262,317.5
16263,401
16264,218.6
16265,264.5
16266,222.8
16267,267.6
16268,372.5
16269,83.7
16270,283.9
16271,169.8
16272,255.8
16273,265.7
16274,344.9
16275,268.5
16276,313.8
16277,346.5
16278,343.6
16279,252.7
16280,292.5
16281,313.2
16282,278.8
16283,118.7
16284,212.8
16285,192.6
16286,143.3
16287,115.4
16288,191.7
16289,208.3
16290,405.5
16291,246.3
16292,217.2
16293,137.2
16294,154.3
16295,318.3
16296,234.6
16297,236.8
16298,149.5
16299,321.7
16300,230.9
16301,226.3
16302,188.7
16303,115.5
16304,320.2
16305,228.5
16306,285.6
16307,167
16308,151.5
16309,217
16310,246.4
16311,122.7
16312,233.2
16313,439.7
16314,418
16315,294.5
16316,145.5
16317,218.8
16318,76.7
16319,351.3
16320,202.9
16321,157.9
16322,230.3
16323,128.9
16324,195.6
16325,138
16326,331.2
16327,241.6
16328,496.4
16329,269.4
16330,430.8
16331,234.2
16332,47.5
16333,75.7
16334,201.2
16335,124
16336,141.7
16337,336.9
16338,0.8
16339,166
16340,228.9
16341,197.4
16342,289.8
16343,350.6
16344,330.5
16345,77
16346,285.9
16347,266
16348,99.7
16349,142.4
16350,334
16351,256
16352,128.1
16353,0
16354,227.1
16355,160.1
16356,320.2
16357,343
16358,129.2
16359,221.7
16360,465.3
16361,148
16362,240.2
16363,221.9
16364,83.8
16365,231.5
16366,348.8
16367,463.3
16368,361.3
16369,272
16370,250
16371,202.8
16372,78.3
16373,185.5
16374,169.4
16375,181.9
16376,311.2
16377,472.4
16378,56.5
16379,175.8
16380,311.1
16381,402.2
16382,278.2
16383,369
16384,254.1
16385,356.9
16386,169
16387,90.9
16388,309.1
16389,206.8
16390,368.5
16391,202.6
16392,233.7
16393,223.6
16394,181.7
16395,471
16396,231.2
16397,128.9
16398,163.2
16399,182.3
16400,313.2
16401,177.7
16402,196
16403,236.4
16404,226.3
16405,311
16406,214
16407,294.1
